latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,persistence_count
21.73244,83.82075,299.81,0.38,0.36,2025-01-28,2004,N,VIIRS,n,2,286.05,0.92,N,0,51
18.00214,80.32726,330.58,0.46,0.63,2025-03-13,709,N,VIIRS,l,2,303.25,3.15,D,0,2
21.82884,86.89973,302.52,0.53,0.42,2025-03-06,2010,N,VIIRS,n,2,288.08,1.64,N,0,2
20.88907,84.98221,305.11,0.52,0.42,2025-03-11,2016,N,VIIRS,n,2,293.39,1.09,N,2,119
20.46616,76.04887,334.81,0.39,0.59,2025-03-28,728,N,VIIRS,l,2,305.94,2.18,D,0,2
18.0479,82.17543,357.05,0.45,0.63,2025-03-24,702,N,VIIRS,l,2,289.27,9.31,D,0,5
23.82992,84.932,321.93,0.39,0.36,2025-01-23,1957,N,VIIRS,n,2,288.97,2.15,N,0,162
23.80379,86.33132,332.08,0.56,0.43,2025-02-20,704,N,VIIRS,n,2,302.64,4.23,D,2,144
23.67144,85.33307,338.22,0.53,0.42,2025-03-13,710,N,VIIRS,n,2,312.02,2.96,D,0,2
24.5618,94.46656,349.84,0.34,0.56,2025-03-16,613,N,VIIRS,n,2,300.38,2.93,D,0,2
23.66399,87.15863,332.29,0.33,0.55,2025-03-25,644,N,VIIRS,l,2,304.92,2.47,D,0,91
17.29968,77.43379,308.35,0.4,0.6,2025-02-14,1946,N,VIIRS,n,2,289.69,8.94,N,0,1
24.56507,81.00268,307.82,0.39,0.36,2025-03-16,2021,N,VIIRS,n,2,294.69,1.31,N,2,14
23.7343,82.99699,330.87,0.63,0.54,2025-03-15,813,N,VIIRS,l,2,305.08,7.53,D,0,1
25.44354,91.81631,298.81,0.69,0.74,2025-03-26,2033,N,VIIRS,n,2,280.25,0.85,N,0,1
23.68021,86.38996,313.32,0.44,0.38,2025-03-18,1944,N,VIIRS,n,2,292.86,1.58,N,2,251
24.45238,92.68807,346.65,0.42,0.45,2025-03-23,722,N,VIIRS,n,2,301.62,6.18,D,0,1
14.8946,75.9761,345.08,0.38,0.36,2025-01-26,811,N,VIIRS,n,2,311.52,4.19,D,0,1
22.07968,79.87054,342.95,0.6,0.53,2025-03-25,825,N,VIIRS,n,2,314.41,9.22,D,0,1
20.3295,80.14503,303.66,0.44,0.38,2025-03-21,2029,N,VIIRS,n,2,293.01,0.82,N,0,2
17.46327,80.65279,304.94,0.49,0.49,2025-02-14,1946,N,VIIRS,n,2,294.37,0.94,N,0,17
19.70954,72.8525,348.54,0.39,0.44,2025-02-17,800,N,VIIRS,n,2,311.02,5.31,D,0,3
21.61089,76.73053,345.51,0.39,0.36,2025-03-21,800,N,VIIRS,l,2,317.58,12.47,D,0,3
20.96986,85.16785,301.06,0.45,0.63,2025-01-04,1913,N,VIIRS,n,2,286.83,0.95,N,2,273
19.10497,77.41598,339.65,0.41,0.37,2025-03-31,812,N,VIIRS,l,2,314.51,2.62,D,0,1
23.68199,86.09306,327.51,0.45,0.39,2025-03-02,1944,N,VIIRS,n,2,293.93,2.2,N,2,228
17.70031,80.88739,357.1,0.41,0.6,2025-02-10,830,N,VIIRS,n,2,305.39,8.62,D,0,1
20.97252,85.17572,307.59,0.35,0.57,2025-01-05,2035,N,VIIRS,n,2,290.29,1.79,N,2,101
20.86757,84.98994,301.93,0.44,0.46,2025-01-27,2023,N,VIIRS,n,2,289.95,1.27,N,2,111
20.98022,85.13132,304.78,0.44,0.46,2025-02-28,2022,N,VIIRS,n,2,287.07,2.15,N,2,201
23.6688,86.0937,301.71,0.53,0.42,2025-02-25,1938,N,VIIRS,n,2,288.25,1.12,N,2,85
23.8018,86.33208,318.13,0.39,0.36,2025-02-24,1957,N,VIIRS,n,2,290.5,1.18,N,2,144
17.49592,79.30823,346.95,0.44,0.38,2025-03-11,746,N,VIIRS,n,2,310.14,5.83,D,0,1
22.58449,76.0758,341.65,0.44,0.62,2025-03-29,850,N,VIIRS,l,2,312.45,5.28,D,0,1
21.04787,81.56628,330.99,0.5,0.41,2025-01-07,728,N,VIIRS,n,2,301.09,3.01,D,0,1
21.76359,84.01919,306.96,0.52,0.42,2025-01-13,1945,N,VIIRS,n,2,289.59,2.39,N,2,252
13.12113,77.645,337.28,0.44,0.38,2025-01-31,817,N,VIIRS,n,2,306.86,3.35,D,0,1
25.73542,90.96439,302.62,0.41,0.37,2025-03-08,1931,N,VIIRS,n,2,284.14,0.55,N,0,2
25.16029,80.97422,341.56,0.48,0.65,2025-03-30,832,N,VIIRS,n,2,309.29,3.27,D,0,2
18.95646,73.19906,341.52,0.39,0.36,2025-02-21,825,N,VIIRS,l,2,315.24,4.09,D,0,2
16.05192,78.64092,346.2,0.39,0.36,2025-03-10,805,N,VIIRS,n,2,310.78,9.09,D,0,2
25.47651,91.13197,332.28,0.34,0.56,2025-03-26,626,N,VIIRS,n,2,300.58,3.0,D,0,1
21.77133,84.01831,303.32,0.71,0.75,2025-01-09,2100,N,VIIRS,n,2,287.7,2.25,N,2,248
18.89394,83.41103,338.91,0.41,0.37,2025-03-11,746,N,VIIRS,l,2,310.32,5.57,D,0,3
21.36446,81.68001,303.94,0.39,0.36,2025-02-23,2016,N,VIIRS,n,2,293.08,1.54,N,2,26
24.15616,82.56477,301.29,0.59,0.7,2025-03-30,1918,N,VIIRS,n,2,291.14,1.13,N,0,42
21.58579,77.42065,350.63,0.39,0.36,2025-03-26,806,N,VIIRS,n,2,316.11,6.27,D,0,4
22.11229,86.9974,339.72,0.43,0.46,2025-03-11,747,N,VIIRS,n,2,307.82,3.66,D,0,3
23.58333,73.90559,339.53,0.4,0.37,2025-02-06,807,N,VIIRS,n,2,306.93,3.39,D,0,1
23.66331,84.9976,301.3,0.49,0.65,2025-01-04,1913,N,VIIRS,n,2,283.64,1.2,N,2,41
21.91078,86.98435,340.33,0.46,0.47,2025-03-03,657,N,VIIRS,n,2,302.63,9.41,D,0,3
20.96943,85.16886,306.79,0.45,0.63,2025-02-05,1914,N,VIIRS,n,2,292.18,2.61,N,2,273
17.95995,80.78111,305.63,0.43,0.62,2025-01-04,2055,N,VIIRS,n,2,291.32,1.53,N,0,45
24.08741,93.14721,327.12,0.56,0.68,2025-03-11,747,N,VIIRS,n,2,289.21,7.19,D,0,5
27.69918,94.99552,335.89,0.5,0.41,2025-03-24,704,N,VIIRS,n,2,301.43,7.05,D,0,2
22.82807,76.20554,302.64,0.42,0.61,2025-03-29,2118,N,VIIRS,n,2,289.08,1.0,N,0,1
23.76349,79.84333,367.0,0.39,0.6,2025-03-30,832,N,VIIRS,h,2,319.41,7.88,D,0,4
22.4107,77.36083,302.86,0.6,0.53,2025-03-28,1957,N,VIIRS,n,2,287.86,1.28,N,0,2
19.24616,78.72726,338.68,0.52,0.41,2025-02-18,741,N,VIIRS,n,2,304.95,3.29,D,0,7
19.96067,82.20641,335.83,0.49,0.65,2025-02-15,657,N,VIIRS,l,2,306.66,4.74,D,0,2
18.5375,78.49411,301.17,0.45,0.39,2025-03-06,2011,N,VIIRS,n,2,290.43,0.85,N,0,2
20.96844,85.15249,311.37,0.54,0.42,2025-01-08,1939,N,VIIRS,n,2,289.15,1.53,N,2,70
20.86509,84.99477,328.79,0.4,0.37,2025-01-02,1951,N,VIIRS,n,2,290.95,1.33,N,2,111
21.64829,72.12079,341.55,0.51,0.41,2025-03-26,806,N,VIIRS,n,2,311.22,1.89,D,0,2
23.74006,85.01054,307.77,0.4,0.44,2025-02-09,1938,N,VIIRS,n,2,290.82,2.47,N,2,201
24.46728,93.51409,342.88,0.49,0.65,2025-03-11,607,N,VIIRS,n,2,295.36,84.33,D,0,1
25.24237,93.05212,367.0,0.7,0.75,2025-03-16,754,N,VIIRS,h,2,295.58,39.93,D,0,2
27.29418,81.33139,297.84,0.47,0.64,2025-03-08,1930,N,VIIRS,n,2,285.93,0.53,N,0,1
29.86767,77.91748,328.11,0.39,0.36,2025-01-22,750,N,VIIRS,n,2,295.96,1.83,D,0,1
17.87115,80.78456,351.04,0.53,0.5,2025-03-07,721,N,VIIRS,n,2,308.36,6.76,D,0,3
23.44094,82.20737,348.72,0.4,0.37,2025-03-11,748,N,VIIRS,n,2,309.1,4.49,D,0,1
19.03387,80.29127,321.42,0.4,0.37,2025-03-06,2011,N,VIIRS,n,2,295.2,2.14,N,0,4
25.94406,92.05173,330.85,0.51,0.41,2025-01-29,717,N,VIIRS,n,2,291.46,4.53,D,0,2
29.20757,77.13925,329.31,0.52,0.5,2025-02-03,725,N,VIIRS,n,2,295.87,3.4,D,0,1
21.63986,78.60489,297.71,0.42,0.45,2025-02-16,2048,N,VIIRS,n,2,287.32,0.75,N,0,2
23.54886,87.24403,311.2,0.55,0.42,2025-01-19,1932,N,VIIRS,n,2,287.28,2.12,N,3,85
21.5058,83.86986,338.9,0.45,0.47,2025-01-08,710,N,VIIRS,n,2,298.42,9.42,D,0,1
22.32153,82.59509,338.58,0.56,0.43,2025-02-17,800,N,VIIRS,n,2,305.94,6.44,D,2,61
25.86915,93.49965,333.79,0.42,0.38,2025-03-25,645,N,VIIRS,n,2,304.48,2.52,D,0,1
24.69306,73.00397,302.64,0.4,0.6,2025-01-02,2131,N,VIIRS,n,2,292.6,0.74,N,2,39
25.22272,92.27762,339.74,0.58,0.52,2025-03-10,626,N,VIIRS,n,2,296.69,3.94,D,0,1
30.75027,78.52978,339.48,0.5,0.49,2025-02-14,719,N,VIIRS,n,2,291.82,3.56,D,0,1
16.04959,78.96554,311.42,0.41,0.37,2025-03-06,2011,N,VIIRS,n,2,292.75,1.72,N,0,1
23.78025,86.20966,304.19,0.47,0.4,2025-01-17,2009,N,VIIRS,n,2,279.15,2.2,N,2,324
15.27231,77.54664,338.87,0.38,0.36,2025-02-22,805,N,VIIRS,l,2,311.77,4.76,D,0,1
15.90618,78.91504,312.19,0.43,0.46,2025-03-15,2043,N,VIIRS,n,2,293.91,1.84,N,0,2
24.18463,82.66028,301.8,0.38,0.36,2025-02-02,2009,N,VIIRS,n,2,287.59,0.53,N,0,14
21.76509,84.02568,328.81,0.4,0.37,2025-02-24,1957,N,VIIRS,n,2,292.16,1.68,N,2,10
22.72826,79.13332,344.79,0.53,0.42,2025-03-31,812,N,VIIRS,n,2,313.98,5.4,D,0,1
25.34984,93.27588,347.19,0.39,0.36,2025-03-19,657,N,VIIRS,n,2,304.88,5.17,D,0,2
25.70158,94.68923,341.61,0.39,0.36,2025-03-25,645,N,VIIRS,n,2,308.9,3.54,D,0,1
22.04169,83.7275,319.98,0.55,0.51,2025-01-21,2035,N,VIIRS,n,2,288.48,4.62,N,2,440
20.78545,85.25799,308.71,0.36,0.57,2025-02-26,1920,N,VIIRS,n,2,292.0,1.36,N,2,248
12.7185,76.57492,339.64,0.4,0.37,2025-01-31,817,N,VIIRS,n,2,307.51,4.06,D,0,1
21.3599,75.60942,302.03,0.38,0.36,2025-03-10,2035,N,VIIRS,n,2,291.45,0.51,N,0,1
21.67871,84.03944,346.09,0.4,0.37,2025-03-06,741,N,VIIRS,n,2,317.45,4.3,D,2,262
20.96627,85.19133,311.27,0.45,0.47,2025-01-27,2023,N,VIIRS,n,2,291.32,1.17,N,2,15
12.87862,79.22144,330.76,0.41,0.45,2025-03-06,739,N,VIIRS,l,2,302.76,4.56,D,0,2
20.99986,86.02474,307.0,0.39,0.36,2025-02-03,1951,N,VIIRS,n,2,293.01,0.86,N,0,35
21.7355,76.83987,337.61,0.39,0.36,2025-02-17,800,N,VIIRS,l,2,309.75,2.36,D,0,1
12.70653,76.36388,338.33,0.41,0.37,2025-02-06,804,N,VIIRS,n,2,309.89,4.45,D,0,2
25.53105,92.74458,336.45,0.38,0.36,2025-02-15,658,N,VIIRS,n,2,295.04,3.9,D,0,1
23.73755,85.01375,333.41,0.43,0.38,2025-03-07,1950,N,VIIRS,n,2,294.58,4.83,N,2,201
18.24915,80.29399,347.16,0.37,0.58,2025-03-14,830,N,VIIRS,n,2,305.18,2.87,D,0,3
14.48248,76.07754,347.64,0.4,0.37,2025-02-16,817,N,VIIRS,n,2,314.29,7.5,D,0,1
22.64756,92.95898,305.94,0.42,0.38,2025-03-13,1938,N,VIIRS,n,2,292.49,0.77,N,0,1
21.85819,83.9661,300.41,0.35,0.57,2025-02-15,1926,N,VIIRS,n,2,290.41,0.66,N,2,50
21.83171,84.92876,299.59,0.33,0.55,2025-01-21,2035,N,VIIRS,n,2,287.14,0.53,N,0,10
29.45686,76.86726,298.63,0.42,0.61,2025-03-02,2123,N,VIIRS,n,2,285.57,0.81,N,2,23
12.30533,77.49908,367.0,0.55,0.68,2025-02-14,854,N,VIIRS,h,2,308.91,21.09,D,0,1
21.82911,82.85299,338.39,0.51,0.41,2025-01-02,722,N,VIIRS,n,2,305.71,5.64,D,0,4
13.95305,77.97686,338.15,0.46,0.47,2025-02-18,739,N,VIIRS,l,2,311.24,3.72,D,0,2
20.76145,85.29913,302.56,0.44,0.39,2025-01-13,1945,N,VIIRS,n,2,290.21,1.0,N,0,83
19.38534,73.66767,313.17,0.46,0.63,2025-01-07,1958,N,VIIRS,n,2,292.76,1.14,N,0,1
13.61476,77.42556,345.1,0.43,0.38,2025-02-16,817,N,VIIRS,n,2,317.07,5.38,D,0,1
21.88065,73.25137,341.15,0.4,0.37,2025-03-15,813,N,VIIRS,l,2,314.72,3.9,D,0,1
23.72138,92.54179,344.25,0.39,0.36,2025-03-08,703,N,VIIRS,n,2,297.74,5.12,D,0,2
19.01902,80.01994,305.67,0.45,0.63,2025-03-14,2101,N,VIIRS,n,2,295.36,0.97,N,0,2
19.10525,80.09353,351.32,0.54,0.42,2025-03-31,811,N,VIIRS,n,2,312.38,6.31,D,0,1
22.35148,82.29204,300.21,0.4,0.37,2025-01-06,2016,N,VIIRS,n,2,286.46,4.43,N,0,101
23.29909,93.05711,330.05,0.68,0.74,2025-03-06,601,N,VIIRS,n,2,286.57,14.73,D,0,7
19.74352,82.35381,339.53,0.53,0.67,2025-02-26,831,N,VIIRS,n,2,302.43,5.52,D,0,1
23.66721,86.09235,306.64,0.4,0.37,2025-02-19,1950,N,VIIRS,n,2,289.9,1.13,N,2,85
22.68487,85.29348,334.99,0.43,0.46,2025-03-16,753,N,VIIRS,n,2,305.2,3.38,D,0,1
21.24498,79.22494,302.01,0.38,0.36,2025-01-11,2023,N,VIIRS,n,2,279.18,1.26,N,2,15
31.18741,75.05059,331.19,0.4,0.37,2025-02-12,757,N,VIIRS,n,2,293.83,2.04,D,0,1
22.60081,76.1024,337.65,0.56,0.52,2025-03-19,838,N,VIIRS,l,2,312.1,4.24,D,0,2
15.17178,76.37817,303.73,0.45,0.63,2025-03-02,1947,N,VIIRS,n,2,290.61,2.29,N,2,115
22.38248,75.85555,342.1,0.46,0.47,2025-03-22,741,N,VIIRS,l,2,313.5,6.06,D,0,2
23.80686,78.57184,338.29,0.33,0.55,2025-03-30,832,N,VIIRS,l,2,312.71,2.83,D,0,2
13.21072,77.52457,334.02,0.32,0.55,2025-02-13,733,N,VIIRS,l,2,306.15,2.2,D,0,2
25.87033,91.57294,311.91,0.4,0.37,2025-03-18,1943,N,VIIRS,n,2,292.29,1.03,N,0,3
20.69889,78.6357,315.73,0.44,0.38,2025-03-26,2035,N,VIIRS,n,2,296.98,3.04,N,2,21
23.68973,87.10136,304.14,0.38,0.36,2025-01-18,1950,N,VIIRS,n,2,288.75,0.97,N,2,127
21.43143,84.74744,307.87,0.4,0.6,2025-03-14,1919,N,VIIRS,n,2,295.49,1.1,N,0,2
15.17028,76.66578,343.71,0.4,0.44,2025-02-26,830,N,VIIRS,n,2,312.36,5.72,D,2,76
22.00313,82.6694,318.69,0.39,0.36,2025-02-13,2004,N,VIIRS,n,2,293.46,2.18,N,2,119
15.40864,78.81759,332.3,0.49,0.49,2025-03-01,733,N,VIIRS,l,2,304.12,3.15,D,0,2
21.17947,81.3855,303.79,0.5,0.49,2025-02-27,2041,N,VIIRS,n,2,293.41,2.33,N,3,71
21.97101,76.27497,345.07,0.4,0.37,2025-03-21,800,N,VIIRS,l,2,317.99,8.39,D,0,3
20.64531,84.1699,303.39,0.42,0.37,2025-03-06,2010,N,VIIRS,n,2,292.46,1.26,N,0,2
23.67966,86.39461,301.89,0.41,0.45,2025-01-19,1932,N,VIIRS,n,2,288.25,1.07,N,2,251
10.01365,77.27737,306.76,0.41,0.45,2025-02-24,2001,N,VIIRS,n,2,289.65,0.68,N,0,2
21.31171,81.59029,302.6,0.51,0.41,2025-02-17,2029,N,VIIRS,n,2,291.41,0.95,N,2,68
25.13017,93.86598,339.07,0.39,0.36,2025-01-14,658,N,VIIRS,n,2,296.73,9.75,D,0,42
21.85937,83.96654,306.27,0.34,0.56,2025-03-31,2041,N,VIIRS,n,2,294.65,1.42,N,2,50
26.75881,83.19956,295.4,0.55,0.51,2025-01-24,1937,N,VIIRS,n,2,285.28,1.46,N,2,90
25.05064,93.34303,367.0,0.5,0.49,2025-03-10,626,N,VIIRS,l,2,363.17,263.89,D,0,12
21.7565,83.84236,317.85,0.56,0.69,2025-02-21,1913,N,VIIRS,n,2,290.2,2.71,N,2,171
23.63904,92.08977,345.37,0.56,0.43,2025-03-23,722,N,VIIRS,n,2,302.03,26.37,D,0,3
20.34008,75.08071,343.86,0.55,0.42,2025-03-30,831,N,VIIRS,n,2,307.76,5.16,D,0,1
22.35499,78.19474,343.74,0.44,0.38,2025-03-27,747,N,VIIRS,l,2,314.74,8.27,D,0,2
11.83654,76.44091,336.82,0.41,0.37,2025-01-21,804,N,VIIRS,l,2,311.17,5.0,D,0,1
13.21286,78.80538,354.77,0.39,0.36,2025-03-26,803,N,VIIRS,n,2,314.29,8.17,D,0,2
19.76722,82.65771,351.73,0.52,0.41,2025-03-21,759,N,VIIRS,n,2,313.39,12.59,D,0,1
18.73671,80.67221,345.63,0.41,0.37,2025-03-21,759,N,VIIRS,n,2,305.38,4.72,D,0,4
20.95388,84.82353,307.11,0.41,0.61,2025-03-15,2041,N,VIIRS,n,2,290.96,1.33,N,0,2
12.73151,77.79354,367.0,0.35,0.57,2025-03-08,841,N,VIIRS,h,2,308.03,10.14,D,0,1
13.97276,78.31816,331.72,0.39,0.36,2025-02-06,804,N,VIIRS,l,2,306.45,2.04,D,0,2
21.78981,82.59624,356.15,0.4,0.37,2025-01-28,735,N,VIIRS,n,2,310.64,14.77,D,0,1
22.3348,82.57314,312.02,0.4,0.37,2025-03-01,2003,N,VIIRS,n,2,293.47,1.25,N,0,12
20.86931,80.38725,337.06,0.39,0.36,2025-02-23,747,N,VIIRS,l,2,311.72,2.8,D,0,1
21.70348,76.86878,348.1,0.48,0.48,2025-03-30,831,N,VIIRS,n,2,313.14,8.0,D,0,2
23.67805,86.08685,335.33,0.4,0.37,2025-02-03,1951,N,VIIRS,n,2,292.43,3.8,N,2,228
15.1847,76.64072,339.14,0.39,0.36,2025-02-11,811,N,VIIRS,n,2,311.66,2.5,D,2,17
26.87728,83.81718,325.19,0.5,0.66,2025-01-31,820,N,VIIRS,n,2,293.69,1.27,D,0,1
23.67286,86.39644,302.1,0.39,0.36,2025-02-08,1957,N,VIIRS,n,2,287.54,1.11,N,2,31
23.25382,87.32491,335.7,0.52,0.5,2025-03-14,651,N,VIIRS,n,2,305.67,4.26,D,0,1
21.56907,80.88937,303.26,0.55,0.51,2025-03-18,1944,N,VIIRS,n,2,292.05,1.23,N,0,1
18.85085,77.38943,332.53,0.42,0.38,2025-02-22,2036,N,VIIRS,n,2,294.57,2.24,N,0,4
28.04943,79.90873,339.09,0.58,0.52,2025-01-24,712,N,VIIRS,n,2,296.66,7.38,D,0,2
20.55997,79.13394,338.3,0.38,0.59,2025-03-18,715,N,VIIRS,l,2,312.51,2.07,D,0,1
27.99307,79.83738,326.3,0.39,0.36,2025-01-17,743,N,VIIRS,n,2,296.25,1.9,D,0,1
22.98716,77.85732,330.45,0.37,0.58,2025-03-19,838,N,VIIRS,l,2,303.96,5.45,D,0,1
26.16,93.65834,341.73,0.39,0.36,2025-03-19,657,N,VIIRS,n,2,302.14,7.91,D,0,2
19.25753,73.647,340.09,0.46,0.39,2025-02-26,831,N,VIIRS,l,2,312.46,6.52,D,0,1
31.3813,77.73667,331.15,0.41,0.37,2025-02-18,744,N,VIIRS,n,2,299.42,3.74,D,0,1
15.17777,76.65553,318.5,0.43,0.38,2025-02-06,2037,N,VIIRS,n,2,298.24,2.39,N,2,187
22.35162,82.29289,342.43,0.44,0.46,2025-03-02,716,N,VIIRS,n,2,308.01,5.9,D,2,101
18.19239,80.30086,311.5,0.52,0.42,2025-03-12,1958,N,VIIRS,n,2,297.65,3.34,N,0,2
22.85624,86.05685,300.46,0.45,0.63,2025-02-27,2041,N,VIIRS,n,2,288.27,0.69,N,2,45
22.03867,83.35159,329.48,0.42,0.37,2025-02-24,1957,N,VIIRS,n,2,295.07,3.11,N,2,199
17.94108,82.45182,333.31,0.42,0.38,2025-02-28,753,N,VIIRS,l,2,307.44,1.03,D,0,1
20.11692,77.54707,300.08,0.6,0.53,2025-02-26,2101,N,VIIRS,n,2,289.91,0.99,N,0,1
20.92499,86.04249,304.1,0.41,0.6,2025-03-09,1913,N,VIIRS,n,2,292.6,0.62,N,0,27
23.87708,93.25479,330.53,0.52,0.42,2025-03-04,638,N,VIIRS,n,2,294.52,4.19,D,0,1
20.41326,79.59034,340.31,0.38,0.36,2025-03-16,753,N,VIIRS,n,2,313.3,2.96,D,0,1
27.60711,95.40318,313.49,0.39,0.44,2025-01-26,1859,N,VIIRS,n,2,285.61,1.21,N,2,36
13.17918,78.00358,348.04,0.4,0.37,2025-02-27,810,N,VIIRS,n,2,310.06,4.4,D,0,1
20.79341,85.25111,301.19,0.36,0.57,2025-01-05,2035,N,VIIRS,n,2,288.32,1.82,N,2,120
24.7971,82.54344,343.01,0.39,0.44,2025-03-05,801,N,VIIRS,n,2,309.17,4.01,D,0,2
22.89882,77.2533,346.35,0.38,0.36,2025-03-21,800,N,VIIRS,l,2,316.91,14.11,D,0,2
17.77066,73.4618,346.37,0.42,0.45,2025-03-08,843,N,VIIRS,l,2,316.64,11.5,D,0,2
12.88242,76.08601,345.18,0.42,0.37,2025-02-06,804,N,VIIRS,n,2,312.81,9.52,D,0,1
20.22219,83.33797,306.63,0.41,0.37,2025-03-28,1957,N,VIIRS,n,2,295.76,1.41,N,0,2
19.53902,76.29717,337.0,0.43,0.38,2025-03-20,818,N,VIIRS,l,2,309.95,3.73,D,0,1
17.50645,81.39284,307.02,0.46,0.39,2025-03-16,2023,N,VIIRS,n,2,295.73,0.81,N,0,1
21.99461,83.16657,343.08,0.4,0.44,2025-02-17,800,N,VIIRS,n,2,309.49,4.88,D,0,1
20.05963,80.19214,331.98,0.34,0.56,2025-03-18,715,N,VIIRS,l,2,305.63,1.65,D,0,2
18.76683,80.39989,302.27,0.69,0.74,2025-02-26,1920,N,VIIRS,n,2,291.95,2.18,N,0,3
25.80449,82.22775,334.06,0.42,0.38,2025-02-24,730,N,VIIRS,n,2,300.43,5.87,D,0,1
22.6263,92.60013,330.83,0.43,0.38,2025-03-14,1919,N,VIIRS,n,2,294.02,3.07,N,0,2
16.17687,78.83807,331.3,0.57,0.52,2025-02-10,830,N,VIIRS,l,2,303.6,12.88,D,0,1
23.59097,87.30153,297.58,0.4,0.37,2025-02-08,1957,N,VIIRS,n,2,286.43,0.45,N,0,10
26.71986,94.59061,367.0,0.72,0.75,2025-03-11,748,N,VIIRS,h,2,290.37,14.44,D,0,3
22.86578,82.6545,337.86,0.52,0.5,2025-03-13,710,N,VIIRS,n,2,310.89,3.53,D,0,1
19.75158,84.22709,342.46,0.39,0.44,2025-03-18,715,N,VIIRS,n,2,305.4,6.49,D,0,7
24.42417,72.87057,347.86,0.39,0.36,2025-03-31,813,N,VIIRS,l,2,320.64,6.18,D,0,2
24.23573,93.26112,330.58,0.45,0.63,2025-03-06,741,N,VIIRS,n,2,298.24,8.7,D,0,1
21.79517,86.0189,344.57,0.38,0.36,2025-03-28,728,N,VIIRS,n,2,313.81,9.94,D,0,1
28.45928,80.33048,300.71,0.39,0.36,2025-03-21,2026,N,VIIRS,n,2,288.57,0.74,N,0,2
23.9481,92.92415,331.02,0.38,0.36,2025-02-15,657,N,VIIRS,n,2,297.42,16.69,D,0,2
25.66837,93.04754,345.21,0.44,0.38,2025-03-25,645,N,VIIRS,n,2,303.27,5.38,D,0,2
17.93927,78.09596,332.85,0.48,0.48,2025-01-28,734,N,VIIRS,l,2,307.07,5.32,D,0,1
23.16252,82.33579,321.68,0.48,0.4,2025-03-28,1956,N,VIIRS,n,2,297.06,4.22,N,2,174
20.43943,80.38974,333.07,0.39,0.36,2025-03-16,753,N,VIIRS,l,2,307.36,2.34,D,0,1
24.20817,82.71239,300.31,0.54,0.42,2025-01-18,1950,N,VIIRS,n,2,287.89,1.61,N,2,79
20.33727,80.02773,337.6,0.44,0.46,2025-03-28,728,N,VIIRS,n,2,310.82,2.63,D,0,1
18.62401,73.56347,299.18,0.46,0.64,2025-02-24,1959,N,VIIRS,n,2,285.79,0.59,N,0,1
13.27353,79.38239,335.69,0.43,0.46,2025-03-25,822,N,VIIRS,n,2,305.61,2.7,D,0,2
20.46294,80.2113,339.26,0.39,0.36,2025-03-16,753,N,VIIRS,n,2,310.37,1.85,D,0,2
15.06986,76.86761,301.46,0.54,0.51,2025-01-20,2056,N,VIIRS,n,2,290.79,1.55,N,2,28
20.34755,84.04617,304.11,0.39,0.37,2025-03-28,1957,N,VIIRS,n,2,293.62,0.84,N,0,1
25.79242,91.01274,333.48,0.45,0.39,2025-03-18,716,N,VIIRS,n,2,297.7,6.37,D,0,11
22.84091,77.59104,298.45,0.38,0.36,2025-03-05,2029,N,VIIRS,n,2,287.72,0.52,N,0,2
23.1186,70.08493,296.01,0.67,0.74,2025-01-12,2004,N,VIIRS,n,2,285.99,0.63,N,2,12
17.99271,83.18543,336.72,0.39,0.36,2025-03-22,740,N,VIIRS,n,2,305.37,3.99,D,0,1
21.92561,82.85381,330.43,0.49,0.65,2025-01-20,825,N,VIIRS,n,2,302.88,4.73,D,0,1
17.26274,81.93427,346.11,0.4,0.37,2025-03-06,740,N,VIIRS,n,2,317.07,10.22,D,0,1
11.81539,77.91668,309.36,0.36,0.57,2025-01-04,2057,N,VIIRS,n,2,290.87,1.4,N,2,45
23.39501,92.9687,367.0,0.43,0.46,2025-03-07,722,N,VIIRS,l,2,332.27,58.24,D,0,14
22.54035,77.49934,299.59,0.52,0.67,2025-03-13,2119,N,VIIRS,n,2,286.34,0.75,N,0,3
23.68054,86.10023,304.89,0.43,0.46,2025-03-08,1931,N,VIIRS,n,2,291.82,1.78,N,2,87
26.9265,73.46947,302.55,0.39,0.36,2025-03-04,2046,N,VIIRS,n,2,283.56,0.61,N,2,26
17.91846,73.82727,330.62,0.58,0.7,2025-02-24,728,N,VIIRS,n,2,299.79,2.16,D,0,1
21.75922,83.84524,334.54,0.36,0.57,2025-03-03,657,N,VIIRS,n,2,303.71,2.24,D,2,31
18.87793,83.32599,309.51,0.46,0.47,2025-03-05,2029,N,VIIRS,n,2,293.87,1.07,N,0,1
21.90816,82.57726,330.38,0.46,0.39,2025-01-11,754,N,VIIRS,n,2,299.33,1.67,D,0,3
23.95689,94.134,305.99,0.44,0.46,2025-03-31,1859,N,VIIRS,n,2,295.57,1.27,N,0,1
18.45103,80.16219,340.97,0.36,0.58,2025-03-18,715,N,VIIRS,n,2,306.62,2.21,D,0,2
23.5619,87.08554,304.38,0.46,0.39,2025-01-08,1938,N,VIIRS,n,2,286.77,0.73,N,2,53
22.05572,78.6211,335.97,0.49,0.4,2025-03-31,812,N,VIIRS,l,2,310.78,3.78,D,0,2
